Level,Div Num,Div Name,Subject,Subgroup,Number Tested,Number of Students,2023-2024 Participation Rate
Div,33,Franklin County ,Mathematics,English Learners,110,110,100
Div,33,Franklin County ,Reading,English Learners,101,101,100
Div,33,Franklin County ,Science,English Learners,30,30,100
Div,33,Franklin County ,Mathematics,Female,1528,1534,99.6
Div,33,Franklin County ,Reading,Female,1520,1526,99.6
Div,33,Franklin County ,Science,Female,482,483,99.8
Div,33,Franklin County ,Mathematics,Hispanic,262,266,98.5
Div,33,Franklin County ,Reading,Hispanic,253,256,98.8
Div,33,Franklin County ,Science,Hispanic,108,111,97.3
Div,33,Franklin County ,Mathematics,Male,1594,1601,99.6
Div,33,Franklin County ,Reading,Male,1593,1598,99.7
Div,33,Franklin County ,Science,Male,451,451,100
Div,33,Franklin County ,Mathematics,Multiple Races,270,270,100
Div,33,Franklin County ,Reading,Multiple Races,268,270,99.3
Div,33,Franklin County ,Science,Multiple Races,98,98,100
Div,33,Franklin County ,Mathematics,Students with Disabilities,466,470,99.1
Div,33,Franklin County ,Reading,Students with Disabilities,463,469,98.7
Div,33,Franklin County ,Science,Students with Disabilities,208,213,97.7
Div,33,Franklin County ,Mathematics,White,2331,2340,99.6
Div,33,Franklin County ,Reading,White,2334,2338,99.8
Div,33,Franklin County ,Science,White,1015,1019,99.6
Div,34,Frederick County ,Mathematics,All Students,7466,7500,99.5
Div,34,Frederick County ,Reading,All Students,7414,7444,99.6
Div,34,Frederick County ,Science,All Students,3235,3248,99.6
Div,34,Frederick County ,Mathematics,Asian,174,174,100
Div,34,Frederick County ,Reading,Asian,168,168,100
Div,34,Frederick County ,Science,Asian,76,76,100
Div,34,Frederick County ,Mathematics,Black,338,339,99.7
Div,34,Frederick County ,Reading,Black,335,337,99.4
Div,34,Frederick County ,Science,Black,148,149,99.3
Div,34,Frederick County ,Mathematics,Economically Disadvantaged,3168,3184,99.5
Div,34,Frederick County ,Reading,Economically Disadvantaged,3130,3150,99.4
Div,34,Frederick County ,Science,Economically Disadvantaged,1277,1285,99.4
Div,34,Frederick County ,Mathematics,English Learners,1019,1025,99.4
Div,34,Frederick County ,Reading,English Learners,963,970,99.3
Div,34,Frederick County ,Science,English Learners,375,376,99.7
Div,34,Frederick County ,Mathematics,Female,3657,3673,99.6
Div,34,Frederick County ,Reading,Female,3637,3649,99.7
Div,34,Frederick County ,Science,Female,1051,1054,99.7
Div,34,Frederick County ,Mathematics,Hispanic,1846,1854,99.6
Div,34,Frederick County ,Reading,Hispanic,1796,1807,99.4
Div,34,Frederick County ,Science,Hispanic,745,747,99.7
Div,34,Frederick County ,Mathematics,Male,3809,3827,99.5
Div,34,Frederick County ,Reading,Male,3777,3795,99.5
Div,34,Frederick County ,Science,Male,1126,1129,99.7
Div,34,Frederick County ,Mathematics,Multiple Races,432,433,99.8
Div,34,Frederick County ,Reading,Multiple Races,432,433,99.8
Div,34,Frederick County ,Science,Multiple Races,186,187,99.5
Div,34,Frederick County ,Mathematics,Students with Disabilities,1044,1058,98.7
Div,34,Frederick County ,Reading,Students with Disabilities,1042,1057,98.6
Div,34,Frederick County ,Science,Students with Disabilities,435,438,99.3
Div,34,Frederick County ,Mathematics,White,4652,4676,99.5
Div,34,Frederick County ,Reading,White,4659,4675,99.7
Div,34,Frederick County ,Science,White,2071,2080,99.6
Div,110,Fredericksburg City ,Mathematics,All Students,1790,1803,99.3
Div,110,Fredericksburg City ,Reading,All Students,1774,1781,99.6
Div,110,Fredericksburg City ,Science,All Students,691,698,99
Div,110,Fredericksburg City ,Mathematics,Asian,223,223,100
Div,110,Fredericksburg City ,Reading,Asian,217,217,100
Div,110,Fredericksburg City ,Science,Asian,83,83,100
Div,110,Fredericksburg City ,Mathematics,Black,536,541,99.1
Div,110,Fredericksburg City ,Reading,Black,536,539,99.4
Div,110,Fredericksburg City ,Science,Black,208,213,97.7
Div,110,Fredericksburg City ,Mathematics,Economically Disadvantaged,1046,1054,99.2
Div,110,Fredericksburg City ,Reading,Economically Disadvantaged,1044,1049,99.5
Div,110,Fredericksburg City ,Science,Economically Disadvantaged,388,393,98.7
Div,110,Fredericksburg City ,Mathematics,English Learners,517,518,99.8
Div,110,Fredericksburg City ,Reading,English Learners,496,497,99.8
Div,110,Fredericksburg City ,Science,English Learners,180,180,100
Div,110,Fredericksburg City ,Mathematics,Female,855,864,99
Div,110,Fredericksburg City ,Reading,Female,851,855,99.5
Div,110,Fredericksburg City ,Science,Female,233,233,100
Div,110,Fredericksburg City ,Mathematics,Hispanic,442,443,99.8
Div,110,Fredericksburg City ,Reading,Hispanic,435,435,100
Div,110,Fredericksburg City ,Science,Hispanic,173,173,100
Div,110,Fredericksburg City ,Mathematics,Male,933,937,99.6
Div,110,Fredericksburg City ,Reading,Male,921,924,99.7
Div,110,Fredericksburg City ,Science,Male,261,262,99.6
Div,110,Fredericksburg City ,Mathematics,Multiple Races,163,165,98.8
Div,110,Fredericksburg City ,Reading,Multiple Races,164,166,98.8
Div,110,Fredericksburg City ,Science,Multiple Races,55,56,98.2
Div,110,Fredericksburg City ,Mathematics,Students with Disabilities,234,234,100
Div,110,Fredericksburg City ,Reading,Students with Disabilities,234,234,100
Div,110,Fredericksburg City ,Science,Students with Disabilities,73,74,98.6
Div,110,Fredericksburg City ,Mathematics,White,417,421,99
Div,110,Fredericksburg City ,Reading,White,412,414,99.5
Div,110,Fredericksburg City ,Science,White,168,168,100
Div,111,Galax City ,Mathematics,All Students,715,720,99.3
Div,111,Galax City ,Reading,All Students,701,703,99.7
Div,111,Galax City ,Science,All Students,297,300,99
Div,111,Galax City ,Mathematics,Asian,0,0,0
Div,111,Galax City ,Reading,Asian,0,0,0
Div,111,Galax City ,Science,Asian,0,0,0
Div,111,Galax City ,Mathematics,Black,26,27,96.3
Div,111,Galax City ,Reading,Black,27,27,100
Div,111,Galax City ,Science,Black,13,14,92.9
Div,111,Galax City ,Mathematics,Economically Disadvantaged,428,432,99.1
Div,111,Galax City ,Reading,Economically Disadvantaged,425,426,99.8
Div,111,Galax City ,Science,Economically Disadvantaged,180,182,98.9
Div,111,Galax City ,Mathematics,English Learners,148,149,99.3
Div,111,Galax City ,Reading,English Learners,131,131,100
Div,111,Galax City ,Science,English Learners,53,53,100
Div,111,Galax City ,Mathematics,Female,355,357,99.4
Div,111,Galax City ,Reading,Female,348,348,100
Div,111,Galax City ,Science,Female,104,104,100
Div,111,Galax City ,Mathematics,Hispanic,235,236,99.6
Div,111,Galax City ,Reading,Hispanic,220,220,100
Div,111,Galax City ,Science,Hispanic,108,108,100
Div,111,Galax City ,Mathematics,Male,360,363,99.2
Div,111,Galax City ,Reading,Male,353,355,99.4
Div,111,Galax City ,Science,Male,116,116,100
Div,111,Galax City ,Mathematics,Multiple Races,22,22,100
Div,111,Galax City ,Reading,Multiple Races,22,22,100
Div,111,Galax City ,Science,Multiple Races,0,0,0
Div,111,Galax City ,Mathematics,Students with Disabilities,114,115,99.1
Div,111,Galax City ,Reading,Students with Disabilities,115,115,100
Div,111,Galax City ,Science,Students with Disabilities,39,39,100
Div,111,Galax City ,Mathematics,White,426,429,99.3
Div,111,Galax City ,Reading,White,426,428,99.5
Div,111,Galax City ,Science,White,170,172,98.8
Div,35,Giles County ,Mathematics,All Students,2369,2375,99.7
Div,35,Giles County ,Reading,All Students,2366,2372,99.7
Div,35,Giles County ,Science,All Students,949,951,99.8
Div,35,Giles County ,Mathematics,Asian,94,94,100
Div,35,Giles County ,Reading,Asian,94,94,100
Div,35,Giles County ,Science,Asian,33,33,100
Div,35,Giles County ,Mathematics,Black,300,300,100
Div,35,Giles County ,Reading,Black,299,300,99.7
Div,35,Giles County ,Science,Black,109,109,100
Div,35,Giles County ,Mathematics,Economically Disadvantaged,965,967,99.8
Div,35,Giles County ,Reading,Economically Disadvantaged,964,966,99.8
Div,35,Giles County ,Science,Economically Disadvantaged,392,393,99.7
Div,35,Giles County ,Mathematics,English Learners,62,62,100
Div,35,Giles County ,Reading,English Learners,62,62,100
Div,35,Giles County ,Science,English Learners,18,18,100
Div,35,Giles County ,Mathematics,Female,1183,1185,99.8
Div,35,Giles County ,Reading,Female,1181,1183,99.8
Div,35,Giles County ,Science,Female,412,412,100
Div,35,Giles County ,Mathematics,Hispanic,176,177,99.4
Div,35,Giles County ,Reading,Hispanic,178,179,99.4
Div,35,Giles County ,Science,Hispanic,74,74,100
Div,35,Giles County ,Mathematics,Male,1186,1190,99.7
Div,35,Giles County ,Reading,Male,1185,1189,99.7
Div,35,Giles County ,Science,Male,382,382,100
Div,35,Giles County ,Mathematics,Multiple Races,123,123,100
Div,35,Giles County ,Reading,Multiple Races,125,125,100
Div,35,Giles County ,Science,Multiple Races,45,45,100
Div,35,Giles County ,Mathematics,Students with Disabilities,223,226,98.7
Div,35,Giles County ,Reading,Students with Disabilities,222,225,98.7
Div,35,Giles County ,Science,Students with Disabilities,85,86,98.8
Div,35,Giles County ,Mathematics,White,1672,1677,99.7
Div,35,Giles County ,Reading,White,1666,1670,99.8
Div,35,Giles County ,Science,White,687,689,99.7
Div,36,Gloucester County ,Mathematics,All Students,2555,2582,99
Div,36,Gloucester County ,Reading,All Students,2565,2580,99.4
Div,36,Gloucester County ,Science,All Students,1070,1081,99
Div,36,Gloucester County ,Mathematics,Asian,23,23,100
Div,36,Gloucester County ,Reading,Asian,23,23,100
Div,36,Gloucester County ,Science,Asian,0,0,0
Div,36,Gloucester County ,Mathematics,Black,163,165,98.8
Div,36,Gloucester County ,Reading,Black,164,166,98.8
Div,36,Gloucester County ,Science,Black,71,74,95.9
Div,36,Gloucester County ,Mathematics,Economically Disadvantaged,1140,1154,98.8
Div,36,Gloucester County ,Reading,Economically Disadvantaged,1144,1153,99.2
Div,36,Gloucester County ,Science,Economically Disadvantaged,467,474,98.5
Div,36,Gloucester County ,Mathematics,English Learners,56,58,96.6
Div,36,Gloucester County ,Reading,English Learners,54,54,100
Div,36,Gloucester County ,Science,English Learners,20,20,100
Div,36,Gloucester County ,Mathematics,Female,1256,1268,99.1
Div,36,Gloucester County ,Reading,Female,1261,1268,99.4
Div,36,Gloucester County ,Science,Female,367,370,99.2
Div,36,Gloucester County ,Mathematics,Hispanic,209,212,98.6
Div,36,Gloucester County ,Reading,Hispanic,208,208,100
Div,36,Gloucester County ,Science,Hispanic,92,93,98.9
Div,36,Gloucester County ,Mathematics,Male,1299,1314,98.9
Div,36,Gloucester County ,Reading,Male,1304,1312,99.4
Div,36,Gloucester County ,Science,Male,371,371,100
Div,36,Gloucester County ,Mathematics,Multiple Races,204,207,98.6
Div,36,Gloucester County ,Reading,Multiple Races,205,206,99.5
Div,36,Gloucester County ,Science,Multiple Races,83,83,100
Div,36,Gloucester County ,Mathematics,Students with Disabilities,382,387,98.7
Div,36,Gloucester County ,Reading,Students with Disabilities,382,387,98.7
Div,36,Gloucester County ,Science,Students with Disabilities,143,146,97.9
Div,36,Gloucester County ,Mathematics,White,1946,1965,99
Div,36,Gloucester County ,Reading,White,1955,1967,99.4
Div,36,Gloucester County ,Science,White,812,819,99.1
Div,37,Goochland County ,Mathematics,All Students,1340,1344,99.7
Div,37,Goochland County ,Reading,All Students,1335,1341,99.6
Div,37,Goochland County ,Science,All Students,586,593,98.8
Div,37,Goochland County ,Mathematics,Asian,13,13,100
Div,37,Goochland County ,Reading,Asian,13,13,100
Div,37,Goochland County ,Science,Asian,11,11,100
Div,37,Goochland County ,Mathematics,Black,161,162,99.4
Div,37,Goochland County ,Reading,Black,161,163,98.8
Div,37,Goochland County ,Science,Black,88,94,93.6
Div,37,Goochland County ,Mathematics,Economically Disadvantaged,424,427,99.3
Div,37,Goochland County ,Reading,Economically Disadvantaged,421,425,99.1
Div,37,Goochland County ,Science,Economically Disadvantaged,203,209,97.1
Div,37,Goochland County ,Mathematics,English Learners,39,39,100
Div,37,Goochland County ,Reading,English Learners,34,36,94.4
Div,37,Goochland County ,Science,English Learners,15,15,100
Div,37,Goochland County ,Mathematics,Female,682,684,99.7
Div,37,Goochland County ,Reading,Female,681,682,99.9
Div,37,Goochland County ,Science,Female,192,192,100
Div,37,Goochland County ,Mathematics,Hispanic,114,116,98.3
Div,37,Goochland County ,Reading,Hispanic,110,112,98.2
Div,37,Goochland County ,Science,Hispanic,53,53,100
Div,37,Goochland County ,Mathematics,Male,657,659,99.7
Div,37,Goochland County ,Reading,Male,653,658,99.2
Div,37,Goochland County ,Science,Male,183,185,98.9
Div,37,Goochland County ,Mathematics,Multiple Races,73,73,100
Div,37,Goochland County ,Reading,Multiple Races,73,73,100
Div,37,Goochland County ,Science,Multiple Races,31,31,100
Div,37,Goochland County ,Mathematics,Students with Disabilities,179,180,99.4
Div,37,Goochland County ,Reading,Students with Disabilities,179,180,99.4
Div,37,Goochland County ,Science,Students with Disabilities,64,66,97
Div,37,Goochland County ,Mathematics,White,974,975,99.9
Div,37,Goochland County ,Reading,White,974,975,99.9
Div,37,Goochland County ,Science,White,399,400,99.8
Div,38,Grayson County ,Mathematics,All Students,813,816,99.6
Div,38,Grayson County ,Reading,All Students,815,817,99.8
Div,38,Grayson County ,Science,All Students,362,364,99.5
Div,38,Grayson County ,Mathematics,Asian,0,0,0
Div,38,Grayson County ,Reading,Asian,0,0,0
Div,38,Grayson County ,Mathematics,Black,15,15,100
Div,38,Grayson County ,Reading,Black,15,15,100
Div,38,Grayson County ,Science,Black,0,0,0
Div,38,Grayson County ,Mathematics,Economically Disadvantaged,462,464,99.6
Div,38,Grayson County ,Reading,Economically Disadvantaged,464,465,99.8
Div,38,Grayson County ,Science,Economically Disadvantaged,183,184,99.5
Div,38,Grayson County ,Mathematics,English Learners,17,17,100
Div,38,Grayson County ,Reading,English Learners,14,14,100
Div,38,Grayson County ,Science,English Learners,16,16,100
Div,38,Grayson County ,Mathematics,Female,410,411,99.8
Div,38,Grayson County ,Reading,Female,412,413,99.8
Div,38,Grayson County ,Science,Female,138,138,100
Div,38,Grayson County ,Mathematics,Hispanic,66,66,100
Div,38,Grayson County ,Reading,Hispanic,64,64,100
Div,38,Grayson County ,Science,Hispanic,36,36,100
Div,38,Grayson County ,Mathematics,Male,403,405,99.5
Div,38,Grayson County ,Reading,Male,403,404,99.8
Div,38,Grayson County ,Science,Male,121,121,100
Div,38,Grayson County ,Mathematics,Multiple Races,17,17,100
Div,38,Grayson County ,Reading,Multiple Races,19,19,100
Div,38,Grayson County ,Science,Multiple Races,0,0,0
Div,38,Grayson County ,Mathematics,Students with Disabilities,153,154,99.4
Div,38,Grayson County ,Reading,Students with Disabilities,153,154,99.4
Div,38,Grayson County ,Science,Students with Disabilities,69,70,98.6
Div,38,Grayson County ,Mathematics,White,714,717,99.6
Div,38,Grayson County ,Reading,White,716,718,99.7
Div,38,Grayson County ,Science,White,320,322,99.4
Div,39,Greene County ,Mathematics,All Students,1381,1450,95.2
Div,39,Greene County ,Reading,All Students,1432,1433,99.9
Div,39,Greene County ,Science,All Students,624,627,99.5
Div,39,Greene County ,Mathematics,Asian,23,26,88.5
Div,39,Greene County ,Reading,Asian,26,26,100
Div,39,Greene County ,Science,Asian,17,17,100
Div,39,Greene County ,Mathematics,Black,96,99,97
Div,39,Greene County ,Reading,Black,99,99,100
Div,39,Greene County ,Science,Black,40,40,100
Div,39,Greene County ,Mathematics,Economically Disadvantaged,634,661,95.9
Div,39,Greene County ,Reading,Economically Disadvantaged,652,652,100
Div,39,Greene County ,Science,Economically Disadvantaged,261,263,99.2
Div,39,Greene County ,Mathematics,English Learners,134,135,99.3
Div,39,Greene County ,Reading,English Learners,122,122,100
Div,39,Greene County ,Science,English Learners,54,54,100
Div,39,Greene County ,Mathematics,Female,664,698,95.1
Div,39,Greene County ,Reading,Female,693,694,99.9
Div,39,Greene County ,Science,Female,198,198,100
Div,39,Greene County ,Mathematics,Hispanic,209,214,97.7
Div,39,Greene County ,Reading,Hispanic,204,204,100
Div,39,Greene County ,Science,Hispanic,88,88,100
Div,39,Greene County ,Mathematics,Male,717,752,95.3
Div,39,Greene County ,Reading,Male,739,739,100
Div,39,Greene County ,Science,Male,206,207,99.5
Div,39,Greene County ,Mathematics,Multiple Races,136,144,94.4
Div,39,Greene County ,Reading,Multiple Races,142,142,100
Div,39,Greene County ,Science,Multiple Races,59,59,100
Div,39,Greene County ,Mathematics,Students with Disabilities,183,185,98.9
Div,39,Greene County ,Reading,Students with Disabilities,184,185,99.5
Div,39,Greene County ,Science,Students with Disabilities,80,80,100
Div,39,Greene County ,Mathematics,White,914,964,94.8
Div,39,Greene County ,Reading,White,958,959,99.9
Div,39,Greene County ,Science,White,419,422,99.3
Div,40,Greensville County ,Mathematics,All Students,995,1003,99.2
Div,40,Greensville County ,Reading,All Students,987,994,99.3
Div,40,Greensville County ,Science,All Students,401,407,98.5
Div,40,Greensville County ,Mathematics,Asian,31,31,100
Div,40,Greensville County ,Reading,Asian,29,29,100
Div,40,Greensville County ,Science,Asian,10,10,100
Div,40,Greensville County ,Mathematics,Black,718,722,99.4
Div,40,Greensville County ,Reading,Black,715,721,99.2
Div,40,Greensville County ,Science,Black,285,290,98.3
Div,40,Greensville County ,Mathematics,Economically Disadvantaged,762,768,99.2
Div,40,Greensville County ,Reading,Economically Disadvantaged,760,767,99.1
Div,40,Greensville County ,Science,Economically Disadvantaged,292,297,98.3
Div,40,Greensville County ,Mathematics,English Learners,74,75,98.7
Div,40,Greensville County ,Reading,English Learners,65,66,98.5
Div,40,Greensville County ,Science,English Learners,29,30,96.7
Div,40,Greensville County ,Mathematics,Female,497,503,98.8
Div,40,Greensville County ,Reading,Female,496,499,99.4
Div,40,Greensville County ,Science,Female,147,148,99.3
Div,40,Greensville County ,Mathematics,Hispanic,85,86,98.8
Div,40,Greensville County ,Reading,Hispanic,79,80,98.8
Div,40,Greensville County ,Science,Hispanic,29,30,96.7
Div,40,Greensville County ,Mathematics,Male,498,500,99.6
Div,40,Greensville County ,Reading,Male,491,495,99.2
