2022-2023 Division Subject-Area Participation Rates,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7
Div,37,Goochland County ,English: Reading,Economically Disadvantaged,428,433,99
Div,37,Goochland County ,Mathematics,Economically Disadvantaged,368,379,97
Div,37,Goochland County ,Science,Economically Disadvantaged,131,134,98
Div,37,Goochland County ,English: Reading,English Learners,29,29,100
Div,37,Goochland County ,Mathematics,English Learners,27,28,96
Div,37,Goochland County ,Science,English Learners,11,11,100
Div,37,Goochland County ,English: Reading,Female,670,678,99
Div,37,Goochland County ,Mathematics,Female,566,574,99
Div,37,Goochland County ,Science,Female,213,214,100
Div,37,Goochland County ,English: Reading,Hispanic,122,123,99
Div,37,Goochland County ,Mathematics,Hispanic,108,111,97
Div,37,Goochland County ,Science,Hispanic,43,43,100
Div,37,Goochland County ,English: Reading,Male,685,687,100
Div,37,Goochland County ,Mathematics,Male,556,575,97
Div,37,Goochland County ,Science,Male,194,194,100
Div,37,Goochland County ,English: Reading,Students with Disabilities,174,174,100
Div,37,Goochland County ,Mathematics,Students with Disabilities,156,159,98
Div,37,Goochland County ,Science,Students with Disabilities,71,72,99
Div,37,Goochland County ,English: Reading,White,983,990,99
Div,37,Goochland County ,Mathematics,White,807,825,98
Div,37,Goochland County ,Science,White,318,323,98
Div,38,Grayson County ,English: Reading,All Students,830,832,100
Div,38,Grayson County ,Mathematics,All Students,772,815,95
Div,38,Grayson County ,Science,All Students,321,325,99
Div,38,Grayson County ,English: Reading,Asian,0,0,0
Div,38,Grayson County ,Mathematics,Asian,0,0,0
Div,38,Grayson County ,English: Reading,Black,14,14,100
Div,38,Grayson County ,Mathematics,Black,14,15,93
Div,38,Grayson County ,Science,Black,0,0,0
Div,38,Grayson County ,English: Reading,Economically Disadvantaged,505,506,100
Div,38,Grayson County ,Mathematics,Economically Disadvantaged,468,490,96
Div,38,Grayson County ,Science,Economically Disadvantaged,197,200,99
Div,38,Grayson County ,English: Reading,English Learners,14,14,100
Div,38,Grayson County ,Mathematics,English Learners,16,16,100
Div,38,Grayson County ,Science,English Learners,0,0,0
Div,38,Grayson County ,English: Reading,Female,416,417,100
Div,38,Grayson County ,Mathematics,Female,387,411,94
Div,38,Grayson County ,Science,Female,102,103,99
Div,38,Grayson County ,English: Reading,Hispanic,68,68,100
Div,38,Grayson County ,Mathematics,Hispanic,68,70,97
Div,38,Grayson County ,Science,Hispanic,25,25,100
Div,38,Grayson County ,English: Reading,Male,414,415,100
Div,38,Grayson County ,Mathematics,Male,385,404,95
Div,38,Grayson County ,Science,Male,110,111,99
Div,38,Grayson County ,English: Reading,Students with Disabilities,160,161,99
Div,38,Grayson County ,Mathematics,Students with Disabilities,147,152,97
Div,38,Grayson County ,Science,Students with Disabilities,55,56,98
Div,38,Grayson County ,English: Reading,White,730,732,100
Div,38,Grayson County ,Mathematics,White,674,713,95
Div,38,Grayson County ,Science,White,283,287,99
Div,39,Greene County ,English: Reading,All Students,1482,1486,100
Div,39,Greene County ,Mathematics,All Students,1295,1304,99
Div,39,Greene County ,Science,All Students,641,646,99
Div,39,Greene County ,English: Reading,Asian,23,23,100
Div,39,Greene County ,Mathematics,Asian,21,21,100
Div,39,Greene County ,Science,Asian,0,0,0
Div,39,Greene County ,English: Reading,Black,97,97,100
Div,39,Greene County ,Mathematics,Black,80,80,100
Div,39,Greene County ,Science,Black,46,46,100
Div,39,Greene County ,English: Reading,Economically Disadvantaged,682,684,100
Div,39,Greene County ,Mathematics,Economically Disadvantaged,609,612,100
Div,39,Greene County ,Science,Economically Disadvantaged,290,293,99
Div,39,Greene County ,English: Reading,English Learners,108,108,100
Div,39,Greene County ,Mathematics,English Learners,109,109,100
Div,39,Greene County ,Science,English Learners,38,38,100
Div,39,Greene County ,English: Reading,Female,712,713,100
Div,39,Greene County ,Mathematics,Female,611,613,100
Div,39,Greene County ,Science,Female,194,194,100
Div,39,Greene County ,English: Reading,Hispanic,191,191,100
Div,39,Greene County ,Mathematics,Hispanic,167,167,100
Div,39,Greene County ,Science,Hispanic,84,85,99
Div,39,Greene County ,English: Reading,Male,770,773,100
Div,39,Greene County ,Mathematics,Male,684,691,99
Div,39,Greene County ,Science,Male,252,254,99
Div,39,Greene County ,English: Reading,Students with Disabilities,183,186,98
Div,39,Greene County ,Mathematics,Students with Disabilities,163,167,98
Div,39,Greene County ,Science,Students with Disabilities,73,75,97
Div,39,Greene County ,English: Reading,White,1025,1028,100
Div,39,Greene County ,Mathematics,White,892,901,99
Div,39,Greene County ,Science,White,441,445,99
Div,40,Greensville County ,English: Reading,All Students,1004,1012,99
Div,40,Greensville County ,Mathematics,All Students,966,977,99
Div,40,Greensville County ,Science,All Students,408,415,98
Div,40,Greensville County ,English: Reading,Asian,22,22,100
Div,40,Greensville County ,Mathematics,Asian,22,22,100
Div,40,Greensville County ,Science,Asian,0,0,0
Div,40,Greensville County ,English: Reading,Black,740,747,99
Div,40,Greensville County ,Mathematics,Black,707,717,99
Div,40,Greensville County ,Science,Black,302,308,98
Div,40,Greensville County ,English: Reading,Economically Disadvantaged,804,809,99
Div,40,Greensville County ,Mathematics,Economically Disadvantaged,778,785,99
Div,40,Greensville County ,Science,Economically Disadvantaged,310,315,98
Div,40,Greensville County ,English: Reading,English Learners,51,52,98
Div,40,Greensville County ,Mathematics,English Learners,56,56,100
Div,40,Greensville County ,Science,English Learners,20,20,100
Div,40,Greensville County ,English: Reading,Female,508,514,99
Div,40,Greensville County ,Mathematics,Female,492,498,99
Div,40,Greensville County ,Science,Female,141,141,100
Div,40,Greensville County ,English: Reading,Hispanic,66,67,99
Div,40,Greensville County ,Mathematics,Hispanic,70,70,100
Div,40,Greensville County ,Science,Hispanic,22,22,100
Div,40,Greensville County ,English: Reading,Male,496,498,100
Div,40,Greensville County ,Mathematics,Male,474,479,99
Div,40,Greensville County ,Science,Male,149,149,100
Div,40,Greensville County ,English: Reading,Students with Disabilities,186,192,97
Div,40,Greensville County ,Mathematics,Students with Disabilities,181,186,97
Div,40,Greensville County ,Science,Students with Disabilities,67,72,93
Div,40,Greensville County ,English: Reading,White,143,143,100
Div,40,Greensville County ,Mathematics,White,134,135,99
Div,40,Greensville County ,Science,White,66,67,99
Div,41,Halifax County ,English: Reading,All Students,2114,2136,99
Div,41,Halifax County ,Mathematics,All Students,1882,1900,99
Div,41,Halifax County ,Science,All Students,916,925,99
Div,41,Halifax County ,English: Reading,Asian,16,16,100
Div,41,Halifax County ,Mathematics,Asian,15,15,100
Div,41,Halifax County ,Science,Asian,0,0,0
Div,41,Halifax County ,English: Reading,Black,871,883,99
Div,41,Halifax County ,Mathematics,Black,765,773,99
Div,41,Halifax County ,Science,Black,394,397,99
Div,41,Halifax County ,English: Reading,Economically Disadvantaged,1284,1300,99
Div,41,Halifax County ,Mathematics,Economically Disadvantaged,1168,1183,99
Div,41,Halifax County ,Science,Economically Disadvantaged,514,520,99
Div,41,Halifax County ,English: Reading,English Learners,42,42,100
Div,41,Halifax County ,Mathematics,English Learners,41,41,100
Div,41,Halifax County ,Science,English Learners,15,15,100
Div,41,Halifax County ,English: Reading,Female,1046,1057,99
Div,41,Halifax County ,Mathematics,Female,917,925,99
Div,41,Halifax County ,Science,Female,297,298,100
Div,41,Halifax County ,English: Reading,Hispanic,99,100,99
Div,41,Halifax County ,Mathematics,Hispanic,93,95,98
Div,41,Halifax County ,Science,Hispanic,41,43,95
Div,41,Halifax County ,English: Reading,Male,1068,1079,99
Div,41,Halifax County ,Mathematics,Male,965,975,99
Div,41,Halifax County ,Science,Male,299,304,98
Div,41,Halifax County ,English: Reading,Students with Disabilities,337,340,99
Div,41,Halifax County ,Mathematics,Students with Disabilities,307,312,98
Div,41,Halifax County ,Science,Students with Disabilities,141,143,99
Div,41,Halifax County ,English: Reading,White,1046,1052,99
Div,41,Halifax County ,Mathematics,White,933,937,100
Div,41,Halifax County ,Science,White,447,449,100
Div,112,Hampton City ,English: Reading,All Students,9790,9992,98
Div,112,Hampton City ,Mathematics,All Students,8672,8893,98
Div,112,Hampton City ,Science,All Students,3145,3275,96
Div,112,Hampton City ,English: Reading,Asian,150,151,99
Div,112,Hampton City ,Mathematics,Asian,130,130,100
Div,112,Hampton City ,Science,Asian,36,37,97
Div,112,Hampton City ,English: Reading,Black,5831,5976,98
Div,112,Hampton City ,Mathematics,Black,5102,5252,97
Div,112,Hampton City ,Science,Black,1934,2024,96
Div,112,Hampton City ,English: Reading,Economically Disadvantaged,4998,5122,98
Div,112,Hampton City ,Mathematics,Economically Disadvantaged,4423,4564,97
Div,112,Hampton City ,Science,Economically Disadvantaged,1632,1708,96
Div,112,Hampton City ,English: Reading,English Learners,298,301,99
Div,112,Hampton City ,Mathematics,English Learners,319,320,100
Div,112,Hampton City ,Science,English Learners,99,101,98
Div,112,Hampton City ,English: Reading,Female,4838,4919,98
Div,112,Hampton City ,Mathematics,Female,4258,4341,98
Div,112,Hampton City ,Science,Female,1362,1396,98
Div,112,Hampton City ,English: Reading,Hispanic,719,727,99
Div,112,Hampton City ,Mathematics,Hispanic,665,675,99
Div,112,Hampton City ,Science,Hispanic,253,259,98
Div,112,Hampton City ,English: Reading,Male,4952,5073,98
Div,112,Hampton City ,Mathematics,Male,4414,4552,97
Div,112,Hampton City ,Science,Male,1395,1427,98
Div,112,Hampton City ,English: Reading,Students with Disabilities,1367,1442,95
Div,112,Hampton City ,Mathematics,Students with Disabilities,1268,1329,95
Div,112,Hampton City ,Science,Students with Disabilities,489,541,90
Div,112,Hampton City ,English: Reading,White,2102,2133,99
Div,112,Hampton City ,Mathematics,White,1871,1910,98
Div,112,Hampton City ,Science,White,610,631,97
Div,42,Hanover County ,English: Reading,All Students,9002,9022,100
Div,42,Hanover County ,Mathematics,All Students,7764,7796,100
Div,42,Hanover County ,Science,All Students,3246,3389,96
Div,42,Hanover County ,English: Reading,Asian,282,282,100
Div,42,Hanover County ,Mathematics,Asian,262,262,100
Div,42,Hanover County ,Science,Asian,90,91,99
Div,42,Hanover County ,English: Reading,Black,769,772,100
Div,42,Hanover County ,Mathematics,Black,666,674,99
Div,42,Hanover County ,Science,Black,305,329,93
Div,42,Hanover County ,English: Reading,Economically Disadvantaged,2776,2786,100
Div,42,Hanover County ,Mathematics,Economically Disadvantaged,2475,2493,99
Div,42,Hanover County ,Science,Economically Disadvantaged,1042,1110,94
Div,42,Hanover County ,English: Reading,English Learners,362,362,100
Div,42,Hanover County ,Mathematics,English Learners,371,372,100
Div,42,Hanover County ,Science,English Learners,132,133,99
Div,42,Hanover County ,English: Reading,Female,4294,4303,100
Div,42,Hanover County ,Mathematics,Female,3697,3711,100
Div,42,Hanover County ,Science,Female,1297,1300,100
Div,42,Hanover County ,English: Reading,Hispanic,639,639,100
Div,42,Hanover County ,Mathematics,Hispanic,585,587,100
Div,42,Hanover County ,Science,Hispanic,249,261,95
Div,42,Hanover County ,English: Reading,Male,4708,4719,100
Div,42,Hanover County ,Mathematics,Male,4067,4085,100
Div,42,Hanover County ,Science,Male,1298,1300,100
Div,42,Hanover County ,English: Reading,Students with Disabilities,1257,1262,100
Div,42,Hanover County ,Mathematics,Students with Disabilities,1144,1152,99
Div,42,Hanover County ,Science,Students with Disabilities,470,505,93
Div,42,Hanover County ,English: Reading,White,6734,6750,100
Div,42,Hanover County ,Mathematics,White,5735,5754,100
Div,42,Hanover County ,Science,White,2402,2498,96
Div,113,Harrisonburg City ,English: Reading,All Students,3244,3262,99
Div,113,Harrisonburg City ,Mathematics,All Students,3040,3116,98
Div,113,Harrisonburg City ,Science,All Students,1323,1360,97
Div,113,Harrisonburg City ,English: Reading,Asian,68,68,100
Div,113,Harrisonburg City ,Mathematics,Asian,60,65,92
Div,113,Harrisonburg City ,Science,Asian,27,27,100
Div,113,Harrisonburg City ,English: Reading,Black,327,328,100
Div,113,Harrisonburg City ,Mathematics,Black,310,313,99
Div,113,Harrisonburg City ,Science,Black,145,147,99
Div,113,Harrisonburg City ,English: Reading,Economically Disadvantaged,1613,1620,100
Div,113,Harrisonburg City ,Mathematics,Economically Disadvantaged,1501,1519,99
Div,113,Harrisonburg City ,Science,Economically Disadvantaged,659,676,97
Div,113,Harrisonburg City ,English: Reading,English Learners,1534,1542,99
Div,113,Harrisonburg City ,Mathematics,English Learners,1552,1566,99
Div,113,Harrisonburg City ,Science,English Learners,592,606,98
Div,113,Harrisonburg City ,English: Reading,Female,1565,1571,100
Div,113,Harrisonburg City ,Mathematics,Female,1448,1490,97
Div,113,Harrisonburg City ,Science,Female,476,479,99
Div,113,Harrisonburg City ,English: Reading,Hispanic,1650,1664,99
Div,113,Harrisonburg City ,Mathematics,Hispanic,1571,1587,99
Div,113,Harrisonburg City ,Science,Hispanic,688,701,98
Div,113,Harrisonburg City ,English: Reading,Male,1679,1691,99
Div,113,Harrisonburg City ,Mathematics,Male,1592,1626,98
Div,113,Harrisonburg City ,Science,Male,519,526,99
Div,113,Harrisonburg City ,English: Reading,Students with Disabilities,309,312,99
Div,113,Harrisonburg City ,Mathematics,Students with Disabilities,294,298,99
Div,113,Harrisonburg City ,Science,Students with Disabilities,121,128,95
Div,113,Harrisonburg City ,English: Reading,White,1053,1055,100
Div,113,Harrisonburg City ,Mathematics,White,965,1014,95
Div,113,Harrisonburg City ,Science,White,404,421,96
Div,43,Henrico County ,English: Reading,All Students,25610,25832,99
Div,43,Henrico County ,Mathematics,All Students,22800,22965,99
Div,43,Henrico County ,Science,All Students,9127,9333,98
Div,43,Henrico County ,English: Reading,Asian,3441,3444,100
Div,43,Henrico County ,Mathematics,Asian,3165,3181,99
Div,43,Henrico County ,Science,Asian,1115,1122,99
Div,43,Henrico County ,English: Reading,Black,9101,9233,99
Div,43,Henrico County ,Mathematics,Black,8128,8226,99
Div,43,Henrico County ,Science,Black,3399,3494,97
Div,43,Henrico County ,English: Reading,Economically Disadvantaged,11037,11202,99
Div,43,Henrico County ,Mathematics,Economically Disadvantaged,10156,10261,99
Div,43,Henrico County ,Science,Economically Disadvantaged,4100,4217,97
Div,43,Henrico County ,English: Reading,English Learners,3018,3034,99
Div,43,Henrico County ,Mathematics,English Learners,3274,3281,100
Div,43,Henrico County ,Science,English Learners,1157,1169,99
Div,43,Henrico County ,English: Reading,Female,12492,12596,99
Div,43,Henrico County ,Mathematics,Female,11034,11110,99
Div,43,Henrico County ,Science,Female,3593,3609,100
Div,43,Henrico County ,English: Reading,Hispanic,3093,3118,99
Div,43,Henrico County ,Mathematics,Hispanic,2990,3002,100
Div,43,Henrico County ,Science,Hispanic,1227,1256,98
Div,43,Henrico County ,English: Reading,Male,13118,13236,99
Div,43,Henrico County ,Mathematics,Male,11766,11855,99
Div,43,Henrico County ,Science,Male,3779,3801,99
Div,43,Henrico County ,English: Reading,Students with Disabilities,3421,3489,98
Div,43,Henrico County ,Mathematics,Students with Disabilities,3187,3233,99
Div,43,Henrico County ,Science,Students with Disabilities,1425,1466,97
Div,43,Henrico County ,English: Reading,White,8605,8649,99
Div,43,Henrico County ,Mathematics,White,7314,7341,100
Div,43,Henrico County ,Science,White,2926,2985,98
Div,44,Henry County ,English: Reading,All Students,3563,3616,99
Div,44,Henry County ,Mathematics,All Students,3305,3330,99
Div,44,Henry County ,Science,All Students,1449,1490,97
Div,44,Henry County ,English: Reading,Asian,12,12,100
Div,44,Henry County ,Mathematics,Asian,10,10,100
Div,44,Henry County ,Science,Asian,0,0,0
Div,44,Henry County ,English: Reading,Black,819,831,99
Div,44,Henry County ,Mathematics,Black,752,760,99
Div,44,Henry County ,Science,Black,323,328,98
Div,44,Henry County ,English: Reading,Economically Disadvantaged,2365,2406,98
Div,44,Henry County ,Mathematics,Economically Disadvantaged,2217,2238,99
Div,44,Henry County ,Science,Economically Disadvantaged,946,977,97
Div,44,Henry County ,English: Reading,English Learners,352,353,100
Div,44,Henry County ,Mathematics,English Learners,345,346,100
