Level,Div Num,Div Name,Subject,Subgroup,2020-2021 Pass Rate,2021-2022 Pass Rate,2022-2023 Pass Rate
Div,27,Dinwiddie County ,English: Writing,Asian,,<,<
Div,27,Dinwiddie County ,History and Social Sciences,Asian,,<,<
Div,27,Dinwiddie County ,Mathematics,Asian,<,<,<
Div,27,Dinwiddie County ,Science,Asian,<,<,<
Div,27,Dinwiddie County ,English: Reading,Black,54,58,56
Div,27,Dinwiddie County ,English: Writing,Black,65,48,51
Div,27,Dinwiddie County ,History and Social Sciences,Black,58,45,47
Div,27,Dinwiddie County ,Mathematics,Black,32,53,52
Div,27,Dinwiddie County ,Science,Black,39,46,44
Div,27,Dinwiddie County ,Remote English: Reading,Black,71,,
Div,27,Dinwiddie County ,Remote Science,Black,60,,
Div,27,Dinwiddie County ,Remote Mathematics,Black,58,,
Div,27,Dinwiddie County ,English: Reading,Economically Disadvantaged,56,63,58
Div,27,Dinwiddie County ,English: Writing,Economically Disadvantaged,58,50,48
Div,27,Dinwiddie County ,History and Social Sciences,Economically Disadvantaged,58,54,51
Div,27,Dinwiddie County ,Mathematics,Economically Disadvantaged,38,56,54
Div,27,Dinwiddie County ,Remote English: Reading,Economically Disadvantaged,73,,
Div,27,Dinwiddie County ,Science,Economically Disadvantaged,47,58,55
Div,27,Dinwiddie County ,Remote Science,Economically Disadvantaged,61,,
Div,27,Dinwiddie County ,Remote Mathematics,Economically Disadvantaged,54,,
Div,27,Dinwiddie County ,English: Reading,English Learners,35,37,26
Div,27,Dinwiddie County ,English: Writing,English Learners,<,<,
Div,27,Dinwiddie County ,History and Social Sciences,English Learners,<,27,56
Div,27,Dinwiddie County ,Mathematics,English Learners,36,52,40
Div,27,Dinwiddie County ,Science,English Learners,20,13,18
Div,27,Dinwiddie County ,English: Reading,Female,67,73,69
Div,27,Dinwiddie County ,English: Writing,Female,75,65,71
Div,27,Dinwiddie County ,History and Social Sciences,Female,65,58,59
Div,27,Dinwiddie County ,Mathematics,Female,47,65,64
Div,27,Dinwiddie County ,Remote Mathematics,Female,64,,
Div,27,Dinwiddie County ,Remote Science,Female,42,,
Div,27,Dinwiddie County ,Remote English: Reading,Female,73,,
Div,27,Dinwiddie County ,Science,Female,53,60,59
Div,27,Dinwiddie County ,English: Reading,Hispanic,55,66,60
Div,27,Dinwiddie County ,English: Writing,Hispanic,41,51,61
Div,27,Dinwiddie County ,History and Social Sciences,Hispanic,52,65,57
Div,27,Dinwiddie County ,Mathematics,Hispanic,47,63,58
Div,27,Dinwiddie County ,Remote English: Reading,Hispanic,<,,
Div,27,Dinwiddie County ,Remote Mathematics,Hispanic,<,,
Div,27,Dinwiddie County ,Remote Science,Hispanic,<,,
Div,27,Dinwiddie County ,Science,Hispanic,52,61,58
Div,27,Dinwiddie County ,English: Reading,Male,61,64,60
Div,27,Dinwiddie County ,English: Writing,Male,62,48,49
Div,27,Dinwiddie County ,History and Social Sciences,Male,65,61,60
Div,27,Dinwiddie County ,Mathematics,Male,43,60,59
Div,27,Dinwiddie County ,Remote English: Reading,Male,79,,
Div,27,Dinwiddie County ,Remote Mathematics,Male,64,,
Div,27,Dinwiddie County ,Remote Science,Male,65,,
Div,27,Dinwiddie County ,Science,Male,51,59,61
Div,27,Dinwiddie County ,English: Reading,Multiple Races,65,66,70
Div,27,Dinwiddie County ,English: Writing,Multiple Races,76,57,54
Div,27,Dinwiddie County ,History and Social Sciences,Multiple Races,63,65,67
Div,27,Dinwiddie County ,Mathematics,Multiple Races,44,53,60
Div,27,Dinwiddie County ,Remote Science,Multiple Races,<,,
Div,27,Dinwiddie County ,Science,Multiple Races,42,53,67
Div,27,Dinwiddie County ,Remote Mathematics,Multiple Races,54,,
Div,27,Dinwiddie County ,Remote English: Reading,Multiple Races,69,,
Div,27,Dinwiddie County ,English: Reading,Students with Disabilities,40,36,39
Div,27,Dinwiddie County ,English: Writing,Students with Disabilities,42,11,25
Div,27,Dinwiddie County ,History and Social Sciences,Students with Disabilities,56,38,37
Div,27,Dinwiddie County ,Mathematics,Students with Disabilities,34,41,46
Div,27,Dinwiddie County ,Remote English: Reading,Students with Disabilities,67,,
Div,27,Dinwiddie County ,Science,Students with Disabilities,32,36,39
Div,27,Dinwiddie County ,Remote Science,Students with Disabilities,<,,
Div,27,Dinwiddie County ,Remote Mathematics,Students with Disabilities,73,,
Div,27,Dinwiddie County ,English: Reading,White,70,75,71
Div,27,Dinwiddie County ,English: Writing,White,72,62,66
Div,27,Dinwiddie County ,History and Social Sciences,White,72,68,67
Div,27,Dinwiddie County ,Mathematics,White,51,70,69
Div,27,Dinwiddie County ,Science,White,61,69,70
Div,27,Dinwiddie County ,Remote Science,White,<,,
Div,27,Dinwiddie County ,Remote English: Reading,White,88,,
Div,27,Dinwiddie County ,Remote Mathematics,White,78,,
Div,28,Essex County ,English: Reading,All Students,55,62,65
Div,28,Essex County ,English: Writing,All Students,19,41,38
Div,28,Essex County ,History and Social Sciences,All Students,38,51,40
Div,28,Essex County ,Mathematics,All Students,22,53,59
Div,28,Essex County ,Science,All Students,30,51,61
Div,28,Essex County ,Remote Science,All Students,69,,
Div,28,Essex County ,Remote Mathematics,All Students,43,,
Div,28,Essex County ,Remote English: Reading,All Students,61,,
Div,28,Essex County ,English: Reading,Asian,<,27,85
Div,28,Essex County ,English: Writing,Asian,<,<,<
Div,28,Essex County ,History and Social Sciences,Asian,<,<,<
Div,28,Essex County ,Mathematics,Asian,8,42,69
Div,28,Essex County ,Science,Asian,<,<,<
Div,28,Essex County ,English: Reading,Black,47,57,57
Div,28,Essex County ,English: Writing,Black,16,40,27
Div,28,Essex County ,History and Social Sciences,Black,20,49,34
Div,28,Essex County ,Mathematics,Black,20,49,51
Div,28,Essex County ,Remote English: Reading,Black,63,,
Div,28,Essex County ,Remote Science,Black,<,,
Div,28,Essex County ,Remote Mathematics,Black,26,,
Div,28,Essex County ,Science,Black,28,46,52
Div,28,Essex County ,English: Reading,Economically Disadvantaged,48,57,60
Div,28,Essex County ,English: Writing,Economically Disadvantaged,13,41,33
Div,28,Essex County ,History and Social Sciences,Economically Disadvantaged,31,47,35
Div,28,Essex County ,Mathematics,Economically Disadvantaged,18,46,54
Div,28,Essex County ,Remote English: Reading,Economically Disadvantaged,62,,
Div,28,Essex County ,Remote Mathematics,Economically Disadvantaged,45,,
Div,28,Essex County ,Remote Science,Economically Disadvantaged,<,,
Div,28,Essex County ,Science,Economically Disadvantaged,24,43,54
Div,28,Essex County ,English: Reading,English Learners,35,42,65
Div,28,Essex County ,History and Social Sciences,English Learners,<,<,<
Div,28,Essex County ,Mathematics,English Learners,11,25,65
Div,28,Essex County ,Science,English Learners,<,<,<
Div,28,Essex County ,English: Reading,Female,59,64,72
Div,28,Essex County ,English: Writing,Female,27,45,48
Div,28,Essex County ,History and Social Sciences,Female,38,48,39
Div,28,Essex County ,Mathematics,Female,22,53,62
Div,28,Essex County ,Remote English: Reading,Female,56,,
Div,28,Essex County ,Science,Female,34,52,59
Div,28,Essex County ,Remote Science,Female,<,,
Div,28,Essex County ,Remote Mathematics,Female,41,,
Div,28,Essex County ,English: Reading,Hispanic,62,64,63
Div,28,Essex County ,English: Writing,Hispanic,<,<,<
Div,28,Essex County ,History and Social Sciences,Hispanic,<,50,57
Div,28,Essex County ,Mathematics,Hispanic,25,64,71
Div,28,Essex County ,Science,Hispanic,20,43,56
Div,28,Essex County ,Remote Mathematics,Hispanic,<,,
Div,28,Essex County ,Remote English: Reading,Hispanic,<,,
Div,28,Essex County ,English: Reading,Male,51,60,58
Div,28,Essex County ,English: Writing,Male,10,38,25
Div,28,Essex County ,History and Social Sciences,Male,38,54,41
Div,28,Essex County ,Mathematics,Male,21,53,57
Div,28,Essex County ,Remote Mathematics,Male,44,,
Div,28,Essex County ,Science,Male,27,50,63
Div,28,Essex County ,Remote Science,Male,<,,
Div,28,Essex County ,Remote English: Reading,Male,65,,
Div,28,Essex County ,English: Reading,Multiple Races,52,63,62
Div,28,Essex County ,English: Writing,Multiple Races,<,<,<
Div,28,Essex County ,History and Social Sciences,Multiple Races,53,48,29
Div,28,Essex County ,Mathematics,Multiple Races,9,45,63
Div,28,Essex County ,Science,Multiple Races,24,55,66
Div,28,Essex County ,Remote English: Reading,Multiple Races,<,,
Div,28,Essex County ,Remote Mathematics,Multiple Races,<,,
Div,28,Essex County ,English: Reading,Students with Disabilities,32,25,33
Div,28,Essex County ,English: Writing,Students with Disabilities,<,20,0
Div,28,Essex County ,History and Social Sciences,Students with Disabilities,23,23,16
Div,28,Essex County ,Mathematics,Students with Disabilities,18,26,27
Div,28,Essex County ,Remote English: Reading,Students with Disabilities,<,,
Div,28,Essex County ,Remote Mathematics,Students with Disabilities,<,,
Div,28,Essex County ,Science,Students with Disabilities,13,16,34
Div,28,Essex County ,Remote Science,Students with Disabilities,<,,
Div,28,Essex County ,English: Reading,White,68,74,81
Div,28,Essex County ,English: Writing,White,18,44,62
Div,28,Essex County ,History and Social Sciences,White,53,56,57
Div,28,Essex County ,Mathematics,White,30,62,71
Div,28,Essex County ,Remote Science,White,<,,
Div,28,Essex County ,Remote Mathematics,White,50,,
Div,28,Essex County ,Remote English: Reading,White,46,,
Div,28,Essex County ,Science,White,40,64,77
Div,29,Fairfax County ,English: Reading,All Students,73,79,78
Div,29,Fairfax County ,English: Writing,All Students,82,78,57
Div,29,Fairfax County ,History and Social Sciences,All Students,66,77,62
Div,29,Fairfax County ,Mathematics,All Students,61,74,75
Div,29,Fairfax County ,Remote Mathematics,All Students,69,,
Div,29,Fairfax County ,Science,All Students,65,72,72
Div,29,Fairfax County ,Remote Science,All Students,75,,
Div,29,Fairfax County ,Remote English: Reading,All Students,77,,
Div,29,Fairfax County ,English: Reading,Asian,86,89,88
Div,29,Fairfax County ,English: Writing,Asian,90,91,80
Div,29,Fairfax County ,History and Social Sciences,Asian,73,91,91
Div,29,Fairfax County ,Mathematics,Asian,80,89,89
Div,29,Fairfax County ,Science,Asian,81,86,87
Div,29,Fairfax County ,Remote Science,Asian,89,,
Div,29,Fairfax County ,Remote English: Reading,Asian,87,,
Div,29,Fairfax County ,Remote Mathematics,Asian,85,,
Div,29,Fairfax County ,English: Reading,Black,66,72,71
Div,29,Fairfax County ,English: Writing,Black,74,70,45
Div,29,Fairfax County ,History and Social Sciences,Black,80,65,49
Div,29,Fairfax County ,Mathematics,Black,46,63,64
Div,29,Fairfax County ,Remote Mathematics,Black,48,,
Div,29,Fairfax County ,Science,Black,49,58,60
Div,29,Fairfax County ,Remote English: Reading,Black,67,,
Div,29,Fairfax County ,Remote Science,Black,57,,
Div,29,Fairfax County ,English: Reading,Economically Disadvantaged,49,57,56
Div,29,Fairfax County ,English: Writing,Economically Disadvantaged,64,58,47
Div,29,Fairfax County ,History and Social Sciences,Economically Disadvantaged,69,52,38
Div,29,Fairfax County ,Mathematics,Economically Disadvantaged,34,53,55
Div,29,Fairfax County ,Science,Economically Disadvantaged,37,47,49
Div,29,Fairfax County ,Remote Science,Economically Disadvantaged,44,,
Div,29,Fairfax County ,Remote English: Reading,Economically Disadvantaged,54,,
Div,29,Fairfax County ,Remote Mathematics,Economically Disadvantaged,45,,
Div,29,Fairfax County ,English: Reading,English Learners,22,32,31
Div,29,Fairfax County ,English: Writing,English Learners,19,12,11
Div,29,Fairfax County ,History and Social Sciences,English Learners,63,28,13
Div,29,Fairfax County ,Mathematics,English Learners,19,37,41
Div,29,Fairfax County ,Remote Science,English Learners,29,,
Div,29,Fairfax County ,Remote English: Reading,English Learners,39,,
Div,29,Fairfax County ,Remote Mathematics,English Learners,41,,
Div,29,Fairfax County ,Science,English Learners,10,21,26
Div,29,Fairfax County ,English: Reading,Female,76,81,80
Div,29,Fairfax County ,English: Writing,Female,86,81,61
Div,29,Fairfax County ,History and Social Sciences,Female,58,77,62
Div,29,Fairfax County ,Mathematics,Female,60,74,75
Div,29,Fairfax County ,Remote Mathematics,Female,68,,
Div,29,Fairfax County ,Remote English: Reading,Female,77,,
Div,29,Fairfax County ,Science,Female,65,71,71
Div,29,Fairfax County ,Remote Science,Female,74,,
Div,29,Fairfax County ,English: Reading,Hispanic,48,56,55
Div,29,Fairfax County ,English: Writing,Hispanic,65,54,42
Div,29,Fairfax County ,History and Social Sciences,Hispanic,47,51,29
Div,29,Fairfax County ,Mathematics,Hispanic,33,52,53
Div,29,Fairfax County ,Remote English: Reading,Hispanic,56,,
Div,29,Fairfax County ,Science,Hispanic,37,47,48
Div,29,Fairfax County ,Remote Science,Hispanic,42,,
Div,29,Fairfax County ,Remote Mathematics,Hispanic,44,,
Div,29,Fairfax County ,English: Reading,Male,71,77,76
Div,29,Fairfax County ,English: Writing,Male,80,76,55
Div,29,Fairfax County ,History and Social Sciences,Male,71,77,61
Div,29,Fairfax County ,Mathematics,Male,61,75,75
Div,29,Fairfax County ,Remote English: Reading,Male,78,,
Div,29,Fairfax County ,Remote Mathematics,Male,69,,
Div,29,Fairfax County ,Remote Science,Male,75,,
Div,29,Fairfax County ,Science,Male,66,72,73
Div,29,Fairfax County ,English: Reading,Multiple Races,85,90,89
Div,29,Fairfax County ,English: Writing,Multiple Races,87,94,71
Div,29,Fairfax County ,History and Social Sciences,Multiple Races,63,92,74
Div,29,Fairfax County ,Mathematics,Multiple Races,73,85,85
Div,29,Fairfax County ,Remote Mathematics,Multiple Races,73,,
Div,29,Fairfax County ,Remote English: Reading,Multiple Races,83,,
Div,29,Fairfax County ,Remote Science,Multiple Races,91,,
Div,29,Fairfax County ,Science,Multiple Races,78,84,85
Div,29,Fairfax County ,English: Reading,Students with Disabilities,47,52,51
Div,29,Fairfax County ,English: Writing,Students with Disabilities,54,47,29
Div,29,Fairfax County ,History and Social Sciences,Students with Disabilities,76,42,30
Div,29,Fairfax County ,Mathematics,Students with Disabilities,36,47,48
Div,29,Fairfax County ,Remote Science,Students with Disabilities,51,,
Div,29,Fairfax County ,Science,Students with Disabilities,36,41,42
Div,29,Fairfax County ,Remote Mathematics,Students with Disabilities,46,,
Div,29,Fairfax County ,Remote English: Reading,Students with Disabilities,55,,
Div,29,Fairfax County ,English: Reading,White,86,89,89
Div,29,Fairfax County ,English: Writing,White,91,91,80
Div,29,Fairfax County ,History and Social Sciences,White,77,88,79
Div,29,Fairfax County ,Mathematics,White,73,85,86
Div,29,Fairfax County ,Remote English: Reading,White,83,,
Div,29,Fairfax County ,Remote Science,White,80,,
Div,29,Fairfax County ,Science,White,79,84,85
Div,29,Fairfax County ,Remote Mathematics,White,76,,
Div,109,Falls Church City ,English: Reading,All Students,90,92,92
Div,109,Falls Church City ,English: Writing,All Students,93,89,89
Div,109,Falls Church City ,History and Social Sciences,All Students,75,89,88
Div,109,Falls Church City ,Mathematics,All Students,84,87,89
Div,109,Falls Church City ,Remote English: Reading,All Students,<,,
Div,109,Falls Church City ,Remote Science,All Students,<,,
Div,109,Falls Church City ,Remote Mathematics,All Students,<,,
Div,109,Falls Church City ,Science,All Students,83,88,85
Div,109,Falls Church City ,English: Reading,Asian,87,97,96
Div,109,Falls Church City ,English: Writing,Asian,77,100,82
Div,109,Falls Church City ,History and Social Sciences,Asian,<,88,91
Div,109,Falls Church City ,Mathematics,Asian,87,95,89
Div,109,Falls Church City ,Science,Asian,77,91,90
Div,109,Falls Church City ,English: Reading,Black,85,76,79
Div,109,Falls Church City ,English: Writing,Black,93,54,54
Div,109,Falls Church City ,History and Social Sciences,Black,<,65,76
Div,109,Falls Church City ,Mathematics,Black,56,65,56
Div,109,Falls Church City ,Science,Black,50,73,52
Div,109,Falls Church City ,English: Reading,Economically Disadvantaged,59,64,69
Div,109,Falls Church City ,English: Writing,Economically Disadvantaged,65,79,64
